TABELA: DB2DPR.TRM
TS....: S1DPR001
========================================================================
:Todos os termos Natureza
FABRICADO                          |N
FABRICANTE                         |N
FACHADA                       FACH |N
FACILITADOR                   FCTR |N
FACILITAR                     FCLR |N
FAIXA                         FXA  |N
FALECIMENTO                        |N
FALENCIA                      FLC  |N
FALHA                              |N
FALIDO                        FLD  |N
FALSIFICACAO                  FLS  |N
FALSIFICADO                   FLSD |N
FALSIFICAR                    FLSR |N
FALSO                         FLSO |N
FALTA                         FLTA |N
FAMILIA                       FAM  |N
FAMILIAR                      FMLR |N
FANTASIA                      FANT |N
FAQ                                |N
FASE                          FASE |N
FATCA                         FTC  |N
FATO                          FATO |N
FATO GERADOR                  FTGR |N
FATOR                         FTR  |N
FATOR ATL COMISSAO PERMANENCIAFACP |N
FATURA                        FAT  |N
FATURADO                      FATD |N
FATURAMENTO                   FATM |N
FATURAR                       FATR |N
FAVOR                         FVR  |N
FAVORAVEL                     FVRL |N
FAVORECER                          |N
FAVORECIDO                         |N
FAX                           FAX  |N
FCO                           FCO  |N
FCVS                          FCVS |N
FEBRABAN                      FBBN |N
FECHADO                            |N
FECHADURA                     FCHD |N
FECHAMENTO                    FCHT |N
FECHAR                             |N
FEDERACAO NACIONAL DOS BANCOS      |N
FEDERAL                       FDRL |N
FEI                           FEI  |N
FEMININO                      FMNN |N
FENABAN                       FNBN |N
FERIADO                       FRDO |N
FERIAS                        FERS |N
FERRAMENTA                         |N
FERREO                        FRR  |N
FERROVIA                      FRV  |N
FERROVIARIO                   FRVR |N
FERTIL                        FRL  |N
FERTILIZANTE                  FRLZ |N
FEVEREIRO                     FEVR |N
FGPC                               |N
FGTS                          FGTS |N
FIADOR                             |N
FIANCA                             |N
FIBER DISTRIBUTED DATA INTERFAFDDI |N
FICHA                         FCH  |N
FICHA CADASTRAL               FCAD |N
FICTICIO                      FCTC |N
FIDELIDADE                    FDLD |N
FIDUCIARIO                    FDAR |N
FIEL-DEPOSITARIO              FDPR |N
FILA                          FILA |N
FILE TRANSFER PROTOCOL        FTP  |N
FILHO                         FLHO |N
FILIAL                        FIL  |N
FILTRO                        FLTR |N
FIM                           FIM  |N
FINAL                              |N
FINALIDADE                    FNLD |N
FINALIZACAO                   FIN  |N
FINALIZADO                    FIND |N
FINALIZAR                     FNLZ |N
FINAME                        FNM  |N
FINANCAS                      FNC  |N
FINANCEIRA                    FNCR |N
FINANCEIRO                    FNCO |N
FINANCIADO                    FNCD |N
FINANCIADOR                   FNND |N
FINANCIAMENTO                 FNTO |N
FINANCIAVEL                   FNCV |N
FIO                           FIO  |N
FIRMA                              |N
FIRMAR                             |N
FISCAL                        FSC  |N
FISCALIZACAO                  FSCC |N
FISCALIZAR                    FSCR |N
FISICO                        FSCO |N
FISIOGRAFICO                  FSGC |N
FITA                          FITA |N
FITOTECA                      FITC |N
FIXACAO                       FXCO |N
FIXO                          FXO  |N
FLAG                               |N
FLAT                          FLAT |N
FLAT FILE                     FFL  |N
FLEXIBILIDADE                 FLDD |N
FLEXIBILIZACAO                FLZ  |N
FLEXIBILIZADO                 FLZD |N
FLEXIVEL                      FLVL |N
FLOAT                         FLOT |N
FLUTUANTE                          |N
FLUVIAL                       FLVA |N
FLUXO                         FLX  |N
FOB                           FOB  |N
FOCO                          FOCO |N
FOLDER                        FDE  |N
FOLGA                         FLG  |N
FOLHA                         FLH  |N
FOLHA INDIVIDUAL DE PRESENCA  FIP  |N
FONETICO                      FNET |N
FONTE                         FON  |N
FORA                          FORA |N
FOREIGN KEY                   FK   |N
FORMA                         FMA  |N
FORMACAO                      FRMC |N
FORMADOR                      FRMD |N
FORMAL                        FMAL |N
FORMALIDADE                   FRMR |N
FORMALIZACAO                  FRMZ |N
FORMALIZADO                   FRMO |N
FORMALIZAR                    FMZR |N
FORMAR                        FOMR |N
FORMATACAO                    FMTC |N
FORMATADO                     FMTD |N
FORMATAR                      FRMT |N
FORMATO                       FMT  |N
FORMULA                       FMLA |N
FORMULARIO                    FML  |N
FORNECEDOR                    FRNC |N
FORNECIDO                     FRND |N
FORNECIMENTO                  FRN  |N
FORTE                         FRT  |N
FORTUNA DO MAR                FTMR |N
FORUM                              |N
FOTO                          FTO  |N
FOTOGRAFIA                    FTG  |N
FOZ                           FOZ  |N
FPAS                          FPAS |N
FPS                           FPS  |N
FRACAO                        FRC  |N
FRACIONADO                    FRCD |N
FRACO                         FRA  |N
FRAGIL                        FRG  |N
FRAGILIDADE                   FRGD |N
FRANQUIA                      FRQU |N
FRAUDADO                      FRDD |N
FRAUDE                        FRD  |N
FREEPAGE                      FRPG |N
FRENTE                        FRNT |N
FREQUENCIA                    FRQ  |N
FREQUENTE                          |N
FREQUENTLY ASKED QUESTION     FAQ  |N
FRETADO                       FRED |N
FRETAR                        FRER |N
FRETE                         FRE  |N
FRONTEIRA                     FRTR |N
FROTA                         FROT |N
FRUSTRACAO                    FRS  |N
FRUTO                              |N
FUNCAO                        FUC  |N
FUNCIONAL                     FUNL |N
FUNCIONALIDADE                     |N
FUNCIONAMENTO                 FCN  |N
FUNCIONARIO                   FUN  |N
FUNDACAO                      FDC  |N
FUNDEADOURO                   FNDD |N
FUNDICAO                      FND  |N
FUNDIDOR                      FNDR |N
FUNDING                       FUDG |N
FUNDO                         FNDO |N
FUNDO COMPENSACAO VARIACOES SA     |N
FUNDO DE AMPARO AO TRABALHADORFATB |N
FUNDO DE PREVIDENCIA A ASSIST      |N
FUNDO GARANTIA PROMOCAO COMPETFGPC |N
FUNDO GARANTIDOR DE CREDITO   FGC  |N
FUNDO MUTUO DE PRIVATIZACAO   FMP  |N
FUNGIVEL                      FGVL |N
FUNICULAR                     FUNR |N
FUSAO                         FUS  |N
FUSO HORARIO                  FSHR |N
FUTURO                        FUT  |N
GABINETE                           |N
GALERIA                       GLRA |N
GANHO                         GNH  |N
GARANTIA                      GRT  |N
GARANTIA FIDEJUSSORIA              |N
GARANTIA PESSOAL              GRPL |N
GARANTIA REAL                 GRRL |N
GARANTIDO                          |N
GARANTIDOR                    GRTR |N
GARANTIR                           |N
GASTO                         GSTO |N
GATEWAY                       GTWY |N
GAVETA                        GVTA |N
GBYTE                              |N
GDP                                |N
GENERICO                           |N
GENERO                        GNR  |N
GENITOR                            |N
GEOGRAFICO                    GEO  |N
GEOMETRIA                     GEM  |S <-- NATUREZA
GEORREFERENCIAMENTO           GER  |N
GERACAO                            |N
GERADOR                            |N
GERAL                         GRL  |N
GERAR                              |N
GERENCIA                           |N
GERENCIADOR                   GRDR |N
GERENCIAL                     GRNL |N
GERENCIAMENTO                 GRTO |N
GERENCIAR                          |N
GERENCIAVEL                   GRVL |N
GERENTE                            |N
GERIR                         GRIR |N
GERMINACAO                    GMN  |N
GESTAO                             |N
GESTAO DE ATIVOS E PASSIVOS   GTAP |N
GESTAO DE DESENVOLV DO PESSOALGDP  |N
GESTOR                        GST  |N
GIGABYTE                      GB   |N
GIRADOR                       GIRD |N
GIRATORIO                     GIRT |N
GIRO                          GIR  |N
GIRO FINANCEIRO               GRFN |N
GIRO RAPIDO                   GRRD |N
GLEBA                         GLBA |N
GLOBAL                        GLB  |N
GLOBALIZACAO                  GLBZ |N
GLOSA                         GLS  |N
GLOSADO                       GLSD |N
GLOSSARIO                     GLOS |N
GMT                                |N
GOVERNO                       GOV  |N
GOVERNO FEDERAL               GOVF |N
GPS                                |N
GRADUACAO                     GRD  |N
GRAFICA                       GRFA |N
GRAFICO                       GRF  |N
GRAMA                         G    |N
GRAO                          GRAO |N
GRAPHICS INTERCHANGE FORMAT   GIF  |N
GRATIFICACAO                       |N
GRAU                               |N
GRAVACAO                      GRV  |N
GRAVADO                       GRVD |N
GRAVAME                       GRVM |N
GRAVAR                        GRVR |N
GRAVE                         GRVE |N
GRAVIDEZ                      GVD  |N
GREENWICH MEAN TIME           GMT  |N
GREVE                         GEV  |N
GRUPAMENTO                         |N
GRUPO                         GR   |N
GRUPO SETEX                   GSTX |N
GUARDA                        GDA  |N
GUIA                          GUIA |N
GUIA DA PREVIDENCIA SOCIAL    GPS  |N
HABILIDADE                         |N
HABILITACAO                   HBLT |N
HABILITADO                         |N
HABILITAR                     HBLR |N
HABITACAO                          |N
HABITE-SE                     HBTS |N
HABITO                        HBT  |N
HABITUAL                      HBTL |N
HABITUALIDADE                 HBTD |N
HARDWARE                      HW   |N
HASH                          HASH |N
HEADER                        HDR  |N
HECTARE                       HA   |N
HEDGE                         HEDG |N
HELP                               |N
HEMISFERIO                    HMF  |N
HERDEIRO                      HRD  |N
HIDRICO                       HDRC |N
HIDROVIA                      HDRA |N
HIDROVIARIO                   HDRV |N
HIERARQUIA                    HRQ  |N
HIERARQUICO                   HRQO |N
HIPOTECA                      HPT  |N
HISTORICO                     HST  |N
HIT                           HIT  |N
HOB                                |N
HOBBY                         HBBY |N
HOLDING                       HDNG |N
HOME BROKER                   HBK  |N
HOME OFFICE BANKING           HOB  |N
HOMOGENEIZAR                  HMGR |N
HOMOLOGACAO                        |N
HOMOLOGADO                         |N
HOMOLOGADOR                        |N
HOMOLOGAR                          |N
HOMONIMO                      HMN  |N
HONORARIO                          |N
HONRA                         HNR  |N
HONRADO                       HNRD |N
HONRAR                        HNRR |N
HORA                          HH   |S <-- NATUREZA
HORARIO                       HR   |S <-- NATUREZA
HORIZONTAL                    HRZL |N
HOSPEDAGEM                    HPD  |N
HOSPEDAR                      HPDR |N
HOSPEDE                       HPDE |N
HOSPEDEIRO                    HPDO |N
HOST                               |N
HOTEL                         HTL  |N
HREF                          HREF |N
HTML                               |N
HUB                           HUB  |N
HUMANO                        HMNO |N
HYPER TEXT MARKUP LANGUAGE    HTML |N
HYPER TEXT TRANSFER PROTOCOL  HTTP |N
IBAN                          IBAN |N
IBGE                               |N
ICMS                               |N
ID BLOCK                      IDBK |N
ID NUMBER                     IDNR |N
IDA                           IDA  |N
IDADE                         IDD  |N
IDEAL                         IDEL |N
IDEIA                         IDEA |N
IDENTICO                           |N
IDENTIDADE                    RG   |N
IDENTIFICACAO                 IDFC |N
IDENTIFICACAO DIGITAL         IDGL |N
IDENTIFICADO                  IDFD |N
IDENTIFICADOR                 IDFR |N
IDENTIFICADOR SIS PGTO BRL    ISPB |N
IDENTIFICAR                   IDF  |N
IDIOMA                        IDI  |N
IENE                          IENE |N
IGP                           IGP  |N
IGUAL                         IGL  |N
IGUALAR                       IGLR |N
ILICITO                       ILCT |N
IMAGEM                        IM   |S <-- NATUREZA
IMOBILIARIA                   IMRA |N
IMOBILIARIO                   IMRO |N
IMOBILIZADO                   IMBD |N
IMOVEL                        IMV  |N
IMPACTO                            |N
IMPEDIMENTO                   IMPT |N
IMPENHORABILIDADE             IPNH |N
IMPESSOAL                     IPSL |N
IMPLANTACAO                   IPLC |N
IMPLEMENTACAO                 IPMC |N
IMPLEMENTAR                   IPMR |N
IMPLEMENTO                    IPMT |N
IMPOR                              |N
IMPORTACAO                    IMP  |N
IMPORTADOR                    IMPD |N
IMPORTANCIA                   IPTC |N
IMPORTANTE                    IPTT |N
IMPORTAR                      IMTR |N
IMPOSICAO                          |N
IMPOSTO                       IMPO |N
IMPOSTO  S/PROPR VEIC AUTO    IPVA |N
IMPOSTO CIRCULACAO MERC SERV  ICMS |N
IMPOSTO DE RENDA              IR   |N
IMPOSTO PREDIAL TER URBANO    IPTU |N
IMPOSTO PROD INDUSTRIALIZADOS IPI  |N
IMPOSTO SOBRE OPR FINANCEIRAS IOF  |N
IMPOSTO SOBRE SERVICO         ISS  |N
IMPOSTO TERRITORIAL RURAL     IPTR |N
IMPRENSA                      IMPN |N
IMPRESSA                      IMPA |N
IMPRESSAO                     IMPS |N
IMPRESSORA                    IMPR |N
IMPRIMIR                      IRMR |N
IMPUGNACAO                    IPGC |N
IMPUGNADO                     IPGD |N
IMPUGNAR                      IPGR |N
IMUNIDADE                     IMN  |N
INABILITACAO                       |N
INADIMPLENCIA                 INDP |N
INADIMPLENTE                  INDT |N
INATIVIDADE                   IATD |N
INATIVO                       IATV |N
INCENDIO                      ICN  |N
INCENTIVADO                   ITVD |N
INCENTIVO                     ITVO |N
INCERTO                            |N
INCIDENCIA                    ICD  |N
INCIDENTAL                         |N
INCIDENTE                          |N
INCLUIDO                      INCD |N
INCLUIR                       INCR |N
INCLUSAO                      INCL |N
INCOMPATIVEL                  ICPT |N
INCOMPLETO                    ICMT |N
INCONDICIONAL                 ICND |N
INCONSISTENCIA                INTC |N
INCORPORACAO                  INP  |N
INCORPORADO                   INPO |N
INCORPORADOR                  INPD |N
INCORPORAR                    INPR |N
INCORRETO                          |N
INCRA                         ICRA |N
INCREMENTO                         |N
INDEFERIMENTO                 IDMT |N
INDEFERIR                     IDMR |N
INDEFINIDO                         |N
INDENIZACAO                   IDZC |N
INDENIZADO                    IDZD |N
INDENIZAR                     IDZR |N
INDETERMINACAO                IDT  |N
INDETERMINADO                 IDTD |N
INDEX                         NDX  |N
INDEXACAO                     IDXC |N
INDEXADO                      IDXD |N
INDEXADOR                     IDX  |N
INDICACAO                     INCC |N
INDICADO                      INCO |N
INDICADOR                     IN   |S <-- NATUREZA
INDICADOR DE DESEMPENHO       INDS |N
INDICADOR ECONOMICO           IEC  |N
INDICAR                       IDCR |N
INDICE                        IC   |S <-- NATUREZA
INDICIO                       IDCO |N
INDIRETO                      IDR  |N
INDISPONIBILIDADE             IDSP |N
INDIVIDUAL                    INDV |N
INDIVIDUALIZACAO              IDVC |N
INDIVIDUALIZAR                IDVR |N
INDUSTRIA                     IND  |N
INDUSTRIAL                    INDL |N
INEGOCIAVEL                   INGC |N
INFERIOR                      INFR |N
INFLACAO                      IFL  |N
INFLACIONAR                   IFLR |N
INFLUENCIA                    IFLC |N
INFORMACAO                    INF  |N
INFORMACAO GERENCIAL          INFG |N
INFORMADO                     INFD |N
INFORMAL                      IFMA |N
INFORMAR                      IFMR |N
INFORMATICA                   INFT |N
INFORMATIVO                   INFM |N
INFORMATIZADO                 INFZ |N
INFRA-ESTRUTURA                    |N
INFRAESTRUTURA                IETR |N
INGERENCIA                    IGR  |N
INGLES                        INGL |N
INGRESSADO                    IGRD |N
INICIADO                      INCI |N
INICIAL                            |N
INICIAR                       INIR |N
INICIATIVA                    INIC |N
INICIO                        INC  |N
INOPERANCIA                   INOP |N
INOPERANTE                    IOPT |N
INORGANICO                    IOGC |N
INOVACAO                      IOV  |N
INQUERITO                     INQ  |N
INSALUBRIDADE                 ISBD |N
INSATISFACAO                  ISAT |N
INSCRICAO                     ISCR |N
INSCRICAO ESTADUAL            IE   |N
INSCRITO                      ISCT |N
INSERCAO                           |N
INSERIDO                           |N
INSERIR                            |N
INSOLVENCIA                   ISLC |N
INSOLVENTE                    ISLV |N
INSPECIONAR                   ISPR |N
INSS                               |N
INST BRAS GEOGRAFIA ESTATISTICIBGE |N
INST NAC DE SEGURIDADE SOCIAL INSS |N
INSTALACAO                    ITLC |N
INSTALAR                      INSL |N
INSTANCIA                          |N
INSTANCIA GOVERNAMENTAL       INGV |N
INSTAURADO                    ISTD |N
INSTAURAR                     ISTR |N
INSTITUCIONAL                 INTT |N
INSTITUICAO                   INST |N
INSTITUICAO FINANCEIRA        IFC  |N
INSTITUICAO ORGANIZACIONAL    IOR  |N
INSTITUTO                          |N
INSTITUTO RESSEGURO DO BRASIL IRB  |N
INSTRUCAO                     ITC  |N
INSTRUCIONAL                  ITCL |N
INSTRUIDO                          |N
INSTRUMENTO                   ITMT |N
INSTRUMENTO MERCADO CAPITAIS  IMCP |N
INSTRUTOR                     ITTR |N
INSUFICIENCIA                 ISF  |N
INSUMO                        ISMO |N
INTEGRACAO                    ITE  |N
INTEGRADO                     ITGR |N
INTEGRADOR                    ITEO |N
INTEGRAL                           |N
INTEGRALIZACAO                ITG  |N
INTEGRALIZADO                 ITGD |N
INTEGRAR                      ITER |N
INTEGRIDADE                   INGD |N
INTEGRIDADE REFERENCIAL       IREF |N
INTEIRO                       INT  |N
INTELIGENCIA COMPETITIVA      INCP |N
INTENCAO                      ITN  |N
INTERACAO                     INRO |N
INTERAGIR                     INGR |N
INTERBANCARIO                 ITBC |N
INTERCAMBIO                   ITCB |N
INTERCAMBIO ELETRONICO DE DADO     |N
INTERCEDER                         |N
INTERDAY                      IEDD |N
INTERDEPARTAMENTAL            ITDP |N
INTERESSADO                   ITSO |N
INTERESSE                     ITSE |N
INTERFACE                     ITCE |N
INTERFACE GRAFICA AO USUARIO  GUI  |N
INTERMEDIACAO                 INTM |N
INTERMEDIADOR                 INTO |N
INTERMEDIARIO                 INTD |N
INTERMUNICIPAL                IMUN |N
INTERNACAO                    ITNC |N
INTERNACIONAL                 INTL |N
INTERNET                      INRT |N
INTERNET PROTOCOL             IP   |N
INTERNET RELAY CHAT           IRC  |N
INTERNO                       ITNO |N
INTERPELACAO                  ITPC |N
INTERPELAR                    INTR |N
INTERPESSOAL                  IPSS |N
INTERPOLACAO                  INRL |N
INTERPRETADO                  ITPD |N
INTERROGACAO                       |N
INTERRUPCAO                   ITP  |N
INTERURBANO                   IURB |N
INTERVALO                     ITVL |N
INTERVENCAO                   ITV  |N
INTERVENIENTE                 ITVT |N
INTERVIR                      ITVR |N
INTITULACAO                   ITL  |N
INTITULAR                     ITLR |N
INTRADAY                      IADD |N
INTRANET                      ITR  |N
INUTILIZADO                        |N
INVALIDEZ                     INVZ |N
INVALIDO                      INVD |N
INVENTARIACAO                 IVTC |N
INVENTARIAR                   IVTR |N
INVENTARIO                    IVT  |N
INVERSAO                      IVR  |N
INVESTIDO                     INVT |N
INVESTIDOR                    INVR |N
INVESTIGACAO                  IVG  |N
INVESTIGADO                   IVGD |N
INVESTIGAR                    IVGR |N
INVESTIMENTO                  INVS |N
INVOLUNTARIO                  IVLT |N
IOF                                |N
IOR                                |N
IP                                 |N
IPTF                          IPTF |N
IPTU                               |N
IPVA                               |N
IRREGULAR                     IRRG |N
IRREGULARIDADE                IRR  |N
IRRIGACAO                     IRG  |N
IRRIGADO                      IRGD |N
IRRIGAR                       IRGR |N
ISBN                          ISBN |N
ISENCAO                       ISN  |N
ISENTO                        IST  |N
ISIN                          ISIN |N
ISO                                |N
ISPB                               |N
ISS                                |N
ITALICO                       ITAL |N
ITEM                          ITEM |N
ITERACAO                      ITRA |N
ITINERARIO                    ITRO |N
JAM                                |N
JANEIRO                       JANR |N
JANELA                        JNL  |N
JAVA                          JAVA |N
JOB                           JOB  |N
JOB CONTROL LANGUAGE          JCL  |N
JOB HELD                      JOBH |N
JOB ONSPOOL                   JOBS |N
JOIA                          JOIA |N
JORNADA                            |N
JORNADA DE TRABALHO           JTRB |N
JORNAL                        JRNL |N
JUDICIAL                      JDCL |N
JULGADO                       JGD  |N
JULGAMENTO                    JGMT |N
JULHO                         JULH |N
JUNHO                         JUNH |N
JUNTA                         JTA  |N
JUNTO                         JNT  |N
JURIDICO                      JRD  |N
JURISDICAO                    JRDC |N
JURISDICIONADO                JRDD |N
JURISDICIONANTE               JRDT |N
JURO                          JUR  |N
JUROS E ATUALIZACAO MONETARIA JAM  |N
JUSTICA                       JSTC |N
JUSTIFICADO                   JTFD |N
JUSTIFICATIVA                 JST  |N
JUSTO                         JSTO |N
KBYTE                              |N
KIT                           KIT  |N
LA                            LA   |N
LABEL                         LABL |N
LABORATORIO                   LAB  |N
LACRE                         LACR |N
LACTANTE                      LACT |N
LACUSTRE                      LCST |N
LANCAMENTO                    LCTO |N
LANCAR                        LNCR |N
LANCE                         LCE  |N
LARGO                              |N
LARGURA                       LRG  |N
LASTRO                        LSTR |N
LATENCIA                      LTC  |N
LATITUDE                      LTD  |N
LAUDO                         LAUD |N
LAVAGEM DE DINHEIRO           LDNH |N
LAVOURA                            |N
LAYOUT                             |N
LDAP                               |N
LDBB                               |N
LDL                                |N
LEASING                       LSG  |N
LEGAL                         LGAL |N
LEGISLACAO                    LGLC |N
LEGISLATIVO                   LGLT |N
LEI                           LEI  |N
LEIAUTE                       LAUT |N
LEILAO                        LL   |N
LEILOEIRO                     LLO  |N
LEITE                         LTE  |N
LEITOR                        LETR |N
LEITURA                       LET  |N
LESTE                         LE   |N
LETRA DE CAMBIO               LC   |N
LETRA DE CREDITO AGRONEGOCIO  LCA  |N
LETRA DE CREDITO IMOBILIARIO  LCI  |N
LEVANTAR                           |N
LIBERACAO                     LIB  |N
LIBERADO                      LIBD |N
LIBERAR                       LIBR |N
LIC                                |N
LICENCA                       LCC  |N
LICENCA AMBIENTAL             LCAM |N
LICITACAO                     LCTC |N
LIDER                         LDR  |N
LIDERANCA                     LDRA |N
LIGACAO                            |N
LIGACAO TELEFONICA            LTEL |N
LIGAR                              |N
LIMINAR                       LMNR |N
LIMITE                        LIM  |N
LIMITE DE CREDITO             LMCR |N
LIMPEZA                       LPZA |N
LINEAR                        LINR |N
LINGOTE                       LNG  |N
LINGUAGEM                     LING |N
LINHA                         LNH  |S <-- NATUREZA
LINHA DE CREDITO              LNCD |N
LINHA DIRETA BANCO DO BRASIL  LDBB |N
LINK                          LINK |N
LINKAGE                       LKS  |N
LIQUIDACAO                    LQDC |N
LIQUIDACAO MULTILATERAL CAMARALDL  |N
LIQUIDADO                     LQDD |N
LIQUIDANTE                    LQDT |N
LIQUIDAR                      LQDR |N
LIQUIDEZ                      LQDZ |N
LIQUIDEZ SECA                 LQSC |N
LIQUIDO                       LQDO |N
LISTA                         LS   |S <-- NATUREZA
LISTAR                        LISR |N
LITORAL                       LIT  |N
LITORANEO                     LITN |N
LIVRE                         LVRE |N
LIVRO                         LVRO |N
LIVRO DO MERCADO DE CAPITAIS  LMCP |N
LIVRO INSTRUCOES CODIFICADAS  LIC  |N
LIVRO REGISTRO ACAO NOMINATIVALRAN |N
LOCAL                         LCL  |N
LOCAL AREA NETWORK            LAN  |N
LOCAL DATA AREA               ADL  |N
LOCALIDADE                    LCLD |N
LOCALIZACAO                   LCZC |N
LOCALIZADO                    LCZD |N
LOCALIZADOR PADRAO DE RECURSOS     |N
LOCALIZAR                     LCZR |N
LOCATARIO                     LOCT |N
LOCK                          LOCK |N
LOG                           LOG  |N
LOGICO                        LGC  |N
LOGISTICA                     LGTC |N
LOGOMARCA                     LGM  |N
LOGOTIPO                      LGT  |N
LOGRADOURO                    LGR  |N
LOJA                          LOJA |N
LONGITUDE                     LGTE |N
LONGO                              |N
LONGO PRAZO                   LGPZ |N
LOTACAO                       LOT  |N
LOTAR                         LOTR |N
LOTE                          LT   |N
LOTERIA                       LTR  |N
LPCD                          LPCD |N
LUBRIFICACAO                  LBR  |N
LUCRAR                        LCRR |N
LUCRO                         LCR  |N
LUGAR                              |N
LYNX                          LYNX |N
MAC ADDRESS                   MADR |N
MACRO                         MAC  |N
MAE                           MAE  |N
MAGNETICO                     MAG  |N
MAINFRAME                     MFR  |N
MAIO                          MAIO |N
MAIOR                         MOR  |N
MALA DIRETA                   MLDT |N
MALOTE                        MLT  |N
MANAGEMENT CLASS              MNCL |N
MANCHETE                      MNCH |N
MANDADO                       MDO  |N
MANDANTE                           |N
MANDATARIO                         |N
MANDATO                       MNDT |N
MANEIRA                            |N
MANIFESTACAO                  MNFC |N
MANIFESTANTE                  MNFT |N
MANIFESTAR                    MNFS |N
MANTENEDOR                    MTDR |N
MANTER                        MANR |N
MANTIDO                       MATD |N
MANUAL                        MNL  |N
MANUFATURAR                   MNUF |N
MANUTENCAO                    MNTC |N
MAO DE OBRA                   MO   |N
MAPA                          MAPA |N
MAQUINA                       MQN  |N
MARCA                         MCA  |N
MARCO                         MARC |N
MARGEM                        MRG  |N
MARGEM CONSIGNAVEL            MCGL |N
MARGEM DE CONTRIBUICAO        MGCT |N
MARGEM FINANCEIRA             MGFN |N
MARINHA                       MARH |N
MARITIMO                      MRTM |N
MARK TO MARKET                MTM  |N
MARKETING                     MKT  |N
MASCARA                       MCR  |N
MASCARAMENTO                  MCRT |N
MASCULINO                     MSCL |N
MASSA                         MAS  |N
MASSIFICADO                   MASD |N
MASSIFICAR                    MASR |N
MASTER                             |N
MASTERCARD                    MSTR |N
MATA                          MATA |N
MATEMATICA                    MTT  |N
MATEMATICO                    MTTO |N
MATERIA                       MTRA |N
MATERIAL                      MTRL |N
MATERIALIZED QUERY TABLE      MQT  |N
MATRICULA                     MTC  |N
MATRIZ                        MT   |N
MATURIDADE                    MTU  |N
MAXBLUE                       MXB  |N
MAXIMO                        MAX  |N
MBYTE                              |N
MECANISMO DE AUTO-LIQUIDEZ    MALQ |N
MEDIA                         MED  |N
MEDIA DE SALDOS DIARIOS       MSD  |N
MEDIANA                       MEDN |N
MEDICAMENTO                   MDNT |N
MEDICAO                       MDCO |N
MEDICINA                      MDN  |N
MEDICO                        MDIC |N
MEDIDA                        MDD  |N
MEDIO                         MEDI |N
MEDIO PRAZO                   MEPZ |N
MEDIR                         MDIR |N
MEGABYTE                      MB   |N
MEIO                               |N
MELHOR                        MLHR |N
MELHORAR                      MLRR |N
MEMBRO                        MBR  |N
MEMORIA                       MMR  |N
MENOR                         MNR  |N
MENSAGEM                      MSG  |N
MENSAL                        MSL  |N
MENSALIDADE                   MSLD |N
MENSALISTA                    MSLT |N
MENU                          MENU |N
MERCADO                       MC   |N
MERCADO DE CAPITAIS           MCP  |N
MERCADOLOGICA                 MCLC |N
MERCADORIA                    MCDR |N
MERCHANDISING                 MCH  |N
MERCOSUL                      MRCS |N
MERECIMENTO                   MRC  |N
MES                           MM   |S <-- NATUREZA
MESA DE OPERACAO              MEOP |N
MESA DIRETORA                 MDRT |N
MESADA                             |N
MESORREGIAO                   MESR |N
MESTICAGEM                    MST  |N
MESTRADO                      MTRD |N
META                          META |N
METADADO                      MTDD |N
METAL                         MTL  |N
METAL PRECIOSO                MTLP |N
METODO                        MTD  |N
METODOLOGIA                   MTDL |N
METRICA                       MTRC |N
METRO                         METR |N
METRO QUADRADO                MQD  |N
METROPOLITAN AREA NETWORK     MAN  |N
METROPOLITANO                 MTRP |N
MICRO                         MIC  |N
MICROCOMPUTADOR               MCC  |N
MICROCREDITO PRODUTIVO ORIENTA     |N
MICROEMPRESA                  MCIA |N
MICROFICHA                    MCFC |N
MICROFILMADO                  MCFD |N
MICROFILMAGEM                 MCFG |N
MICROFILMAVEL                 MCFV |N
MICROFILME                    MCFM |N
MICROFINANCA                  MFNC |N
MICRORREGIAO                  MICR |N
MIDDLE                             |N
MIDIA                         MID  |N
MIGRACAO                      MIGR |N
MIGRACAO DADOS                MIG  |N
MIGRADO                       MIGD |N
MIGRAR                        MGAR |N
MILENIO                       MLN  |N
MILHA                         MILH |N
MILHAR                        MILR |N
MILHO                         MLH  |N
MILISSEGUNDO                  MSGD |N
MINIMO                        MIN  |N
MINISTERIO DA SAUDE           MS   |N
MINUCIA                            |N
MINUTA                        MNTA |N
MINUTO                        MNTO |N
MIPS                          MIPS |N
MISSAO                        MSS  |N
MISTO                         MIST |N
MITIGADOR                     MTGD |N
MITIGAR                            |N
MNEMONICO                     MNMC |N
MODA                          MODA |N
MODALIDADE                    MDLD |N
MODELAR                       MODR |N
MODELO                        MOD  |N
MODIFICACAO                        |N
MODIFICAR                     MDFR |N
MODO                               |N
MODULARIZACAO                 MDUZ |N
MODULO                        MDU  |N
MOEDA                         MOE  |N
MOEDA ESTRANGEIRA             MOEE |N
MOEDA NACIONAL                MOEN |N
MOMENTO                       MMT  |N
MONETARIO                     MNTR |N
MONITOR                       MNT  |N
MONITORIZACAO                 MTA  |N
MONITORIZADO                  MTAD |N
MONITORIZAR                   MTAR |N
MONTANTE                           |N
MORA                          MORA |N
MORAL                         MRL  |N
MORTALIDADE                   MRTD |N
MORTE                         MRT  |N
MOTIVACAO                     MTVC |N
MOTIVAR                       MTVR |N
MOTIVO                        MTV  |N
MOTOCICLETA                   MOT  |N
MOTOR                         MTO  |N
MOUNT                         MOUN |N
